Category,Composite_Benchmark,LivingArea,Townhouse_Benchmark,Apartment_Benchmark,One_Storey_HPI,Single_Family_HPI,SaleDD,Address,SaleYYYY,AskingPrice,PriceSold,SaleYYYYMMDD,NumberBedrooms,NumberBathrooms,SaleMM,Two_Storey_HPI,One_Storey_Benchmark,LotSize,Apartment_HPI,DaysOnMarket,Single_Family_Benchmark,Two_Storey_Benchmark,Composite_HPI,Townhouse_HPI,Borough,Lat,Lng
Condominium,284700,845,285600,241700,149.2,148,17,811 Rue Atwater app 301 Montreal,2011,250000,240000,20110817,2,1,8,146.6,246800,679,148,29,296300,359700,148.1,159.9,South-West Montreal,45.485158,-73.580304
Condominium,291400,825,296200,248400,152.3,151.1,15,"301-94, rue Bourget Montreal",2012,319000,308000,20120915,1,1,9,149.7,251900,,152.1,67,302500,367300,151.6,165.8,South-West Montreal,45.477756,-73.57825
Condominium,290800,928,287900,245500,153,151.6,25,5240 Rue St-Ambroise App 7 Montreal,2012,253000,246000,20120525,2,1,5,149.8,253100,,150.3,300,303500,367600,151.3,161.2,South-West Montreal,45.467632,-73.593209
Condominium,285200,760,284700,243000,149.3,148,22,"346, rue Ste-Madeleine App 5 Montreal",2011,,,20110922,1,1,9,146.6,247000,,148.8,27,296300,359700,148.4,159.4,South-West Montreal,45.480458,-73.552299
Condominium,285200,850,284700,243000,149.3,148,30,634 Rue St-Philippe App 2 Montreal,2011,210000,210000,20110930,2,1,9,146.6,247000,,148.8,42,296300,359700,148.4,159.4,South-West Montreal,45.476576,-73.587496
Condominium,281000,760,284700,239800,146.9,145.8,28,"309-5600, rue Briand Montreal",2011,232800,232800,20111228,2,1,12,144.4,243000,,146.8,120,291900,354300,146.2,159.4,South-West Montreal,45.462845,-73.596973
Condominium,286000,1518,287800,243500,149.7,148.5,21,"1854, rue Denonville Montreal",2011,455000,440000,20111021,2,2,10,147,247600,1102,149.1,18,297300,360700,148.8,161.1,South-West Montreal,45.460652,-73.589231
Condominium,285200,1814,284700,243000,149.3,148,18,"2379, rue Duvernay, #305 Montreal",2011,529900,495000,20110918,2,1,9,146.6,247000,1292,148.8,10,296300,359700,148.4,159.4,South-West Montreal,45.483123,-73.573387
Condominium,283100,982,288100,241600,148.3,146.9,30,"102-1977, rue du Centre Montreal",2012,,,20120130,2,1,1,145.2,245300,300,147.9,120,294100,356300,147.3,161.3,South-West Montreal,45.482097,-73.563687
Condominium,283100,914,288100,241600,148.3,146.9,3,"109-4150, rue St-Ambroise Montreal",2012,318000,310000,20120103,2,1,1,145.2,245300,315,147.9,90,294100,356300,147.3,161.3,South-West Montreal,45.474283,-73.581028
Condominium,288900,938,288500,244500,151.5,150.5,20,"101-507, rue Sainte-Margueritte Montreal",2012,239999,239999,20120320,2,1,3,149.3,250600,,149.7,180,301300,366400,150.3,161.5,South-West Montreal,45.475536,-73.586541
Condominium,283100,989,288100,241600,148.3,146.9,18,"201-1972, rue Notre-Dame Ouest Montreal",2012,299000,285000,20120118,2,1,1,145.2,245300,,147.9,90,294100,356300,147.3,161.3,South-West Montreal,45.486556,-73.56962
Condominium,284900,11840,286700,242700,148.9,147.8,3,"5541, rue Eadie Montreal",2011,,,20111103,3,1,11,146.6,246300,,148.6,31,295900,359700,148.2,160.5,South-West Montreal,45.463195,-73.590044
Condominium,286000,835,287800,243500,149.7,148.5,22,"5-5190, rue Saint-Ambroise Montreal",2011,249000,242500,20111022,2,1,10,147,247600,,149.1,14,297300,360700,148.8,161.1,South-West Montreal,45.467905,-73.592403
Condominium,290600,758,292200,245700,152.6,151.4,26,"2606, rue St-Charles Montreal",2012,260000,256000,20120426,2,1,4,150,252400,,150.4,180,303100,368100,151.2,163.6,South-West Montreal,45.478759,-73.57049
Condominium,290800,938,287900,245500,153,151.6,15,"7-5160, rue Phillipe Lanonde Montreal",2012,298000,298000,20120515,2,1,5,149.8,253100,,150.3,180,303500,367600,151.3,161.2,South-West Montreal,45.467417,-73.592305
Condominium,288900,645,288500,244500,151.5,150.5,30,"680, rue de Courcelle Montreal",2012,214000,211000,20120330,1,1,3,149.3,250600,,149.7,150,301300,366400,150.3,161.5,South-West Montreal,45.474584,-73.593469
Condominium,288900,819,288500,244500,151.5,150.5,1,"3-6899, avenue Irwin Montreal",2012,259000,245000,20120301,2,1,3,149.3,250600,,149.7,120,301300,366400,150.3,161.5,South-West Montreal,45.447837,-73.60446
Condominium,284700,670,290800,242100,148.7,147.8,16,"208-765, rue Bourget Montreal",2012,246000,240000,20120216,1,1,2,146.7,246000,,148.2,90,295900,360000,148.1,162.8,South-West Montreal,45.48174,-73.585101
Condominium,291800,1093,288300,248100,152.7,151.5,1,"6262, rue Mazarin Montreal",2012,245000,228500,20120601,2,1,6,150.2,252600,1875,151.9,180,303300,368600,151.8,161.4,South-West Montreal,45.455068,-73.600871
Condominium,291000,790,290300,247800,152.3,151,3,"644, rue Saint-Philippe Montreal",2012,244000,232500,20120803,2,1,8,149.5,251900,,151.7,240,302300,366800,151.4,162.5,South-West Montreal,45.476458,-73.587044
Condominium,281000,547,284700,239800,146.9,145.8,7,"327-3700, rue Saint-Antoine Ouest Montreal",2011,224000,208500,20111207,,1,12,144.4,243000,,146.8,18,291900,354300,146.2,159.4,South-West Montreal,45.481381,-73.585813
Condominium,283100,600,288100,241600,148.3,146.9,4,"202-2420, rue Knox Montreal",2012,189000,180000,20120104,1,1,1,145.2,245300,22,147.9,17,294100,356300,147.3,161.3,South-West Montreal,45.477376,-73.563951
Condominium,281000,790,284700,239800,146.9,145.8,19,"202-2141, rue Augustin Cantin Montreal",2011,,,20111219,2,1,12,144.4,243000,,146.8,18,291900,354300,146.2,159.4,South-West Montreal,45.482213,-73.566494
Condominium,283100,800,288100,241600,148.3,146.9,30,"318-4300, rue St-Ambroise Montreal",2012,268500,253000,20120130,1,1,1,145.2,245300,,147.9,54,294100,356300,147.3,161.3,South-West Montreal,45.473731,-73.582071
Condominium,283100,1100,288100,241600,148.3,146.9,5,"2605, avenue Lionel Groulx Montreal",2012,374000,363000,20120105,2,1,1,145.2,245300,,147.9,28,294100,356300,147.3,161.3,South-West Montreal,45.483494,-73.578357
Condominium,290600,849,292200,245700,152.6,151.4,12,"3-6545, rue Laurendeau Montreal",2012,229000,223000,20120412,2,1,4,150,252400,,150.4,90,303100,368100,151.2,163.6,South-West Montreal,45.45394,-73.589503
Condominium,283100,827,288100,241600,148.3,146.9,22,"3-5160, rue St-Ambroise Montreal",2012,228000,216000,20120122,2,1,1,145.2,245300,,147.9,25,294100,356300,147.3,161.3,South-West Montreal,45.468088,-73.591993
Condominium,288900,927,288500,244500,151.5,150.5,9,"3-5190, rue Saint-Ambroise Montreal",2012,,,20120309,2,1,3,149.3,250600,,149.7,43,301300,366400,150.3,161.5,South-West Montreal,45.467905,-73.592403
Condominium,284700,750,290800,242100,148.7,147.8,1,"6886, rue Hamilton Montreal",2012,,,20120201,1,1,2,146.7,246000,,148.2,25,295900,360000,148.1,162.8,South-West Montreal,45.449723,-73.594909
Condominium,283100,1128,288100,241600,148.3,146.9,29,"601-4300, rue St-Ambroise Montreal",2012,,,20120129,1,1,1,145.2,245300,,147.9,18,294100,356300,147.3,161.3,South-West Montreal,45.473731,-73.582071
Condominium,284700,743,290800,242100,148.7,147.8,9,"104-2141, rue Augustin-Cantin Montreal",2012,224900,215000,20120209,1,1,2,146.7,246000,,148.2,10,295900,360000,148.1,162.8,South-West Montreal,45.482213,-73.566494
Condominium,284700,731,290800,242100,148.7,147.8,25,"211-4300, rue Saint-Ambroise Montreal",2012,,,20120225,1,1,2,146.7,246000,,148.2,35,295900,360000,148.1,162.8,South-West Montreal,45.473731,-73.582071
Condominium,283100,900,288100,241600,148.3,146.9,28,"302-2109, rue Grand Trunk Montreal",2012,284500,284500,20120128,2,1,1,145.2,245300,,147.9,1,294100,356300,147.3,161.3,South-West Montreal,45.480217,-73.563435
Condominium,290600,850,292200,245700,152.6,151.4,20,511-5600 rue Briand Montreal,2012,269900,260000,20120420,2,1,4,150,252400,,150.4,80,303100,368100,151.2,163.6,South-West Montreal,45.462845,-73.596973
Condominium,284700,935,290800,242100,148.7,147.8,21,"6037, rue Hamilton Montreal",2012,,,20120221,2,1,2,146.7,246000,,148.2,6,295900,360000,148.1,162.8,South-West Montreal,45.457915,-73.598214
Condominium,288900,590,288500,244500,151.5,150.5,11,"3700, rue Saint-Antoine Ouest Montreal",2012,234000,230000,20120311,1,1,3,149.3,250600,,149.7,21,301300,366400,150.3,161.5,South-West Montreal,45.481381,-73.585813
Condominium,290600,755,292200,245700,152.6,151.4,16,"725-680, rue de Courcelle Montreal",2012,247500,208100,20120416,1,1,4,150,252400,,150.4,51,303100,368100,151.2,163.6,South-West Montreal,45.474584,-73.593469
Condominium,290800,837,287900,245500,153,151.6,1,"102-1981, rue Centre Montreal",2012,274500,267000,20120501,2,1,5,149.8,253100,300,150.3,67,303500,367600,151.3,161.2,South-West Montreal,45.481984,-73.56376
Condominium,288900,515,288500,244500,151.5,150.5,4,"154-790, rue Rose de Lima Montreal",2012,,,20120304,1,1,3,149.3,250600,,149.7,4,301300,366400,150.3,161.5,South-West Montreal,45.48199,-73.584795
Condominium,288900,798,288500,244500,151.5,150.5,11,"1-5160, rue St-Ambroise Montreal",2012,219500,210000,20120311,2,1,3,149.3,250600,,149.7,7,301300,366400,150.3,161.5,South-West Montreal,45.468088,-73.591993
Condominium,290800,571,287900,245500,153,151.6,12,"5600, rue Briand Montreal",2012,214000,202000,20120512,1,1,5,149.8,253100,,150.3,72,303500,367600,151.3,161.2,South-West Montreal,45.462845,-73.596973
Condominium,290600,610,292200,245700,152.6,151.4,1,"2-5288, rue Ste-Marie Montreal",2012,197000,195000,20120401,1,1,4,150,252400,,150.4,33,303100,368100,151.2,163.6,South-West Montreal,45.468273,-73.594352
Condominium,290400,875,288500,247500,151.8,150.8,9,"4722, rue Notre-Dame Ouest Montreal",2012,239000,269000,20120709,2,1,7,149.7,251100,,151.5,120,301900,367300,151.1,161.5,South-West Montreal,45.472464,-73.589042
Condominium,290400,925,308500,246600,151.1,150.8,20,"1-5190, rue Saint-Ambroise Montreal",2013,210000,210000,20130120,2,1,1,150.5,250000,,151,90,301900,369300,151.1,172.7,South-West Montreal,45.467905,-73.592403
Condominium,301200,510,305100,252500,159.3,157.6,21,"445-3700, rue St-Antoine Ouest Montreal",2013,,,20130521,1,1,5,155.5,263500,,154.6,83,315500,381600,156.7,170.8,South-West Montreal,45.481381,-73.585813
Condominium,288900,938,288500,244500,151.5,150.5,23,"5-5220, Saint-Ambroise Montreal",2012,255000,247000,20120323,2,1,3,149.3,250600,,149.7,12,301300,366400,150.3,161.5,South-West Montreal,45.46787,-73.592934
Condominium,290600,926,292200,245700,152.6,151.4,1,"4-5170, rue Saint-Ambroise Montreal",2012,249000,241500,20120401,2,1,4,150,252400,,150.4,17,303100,368100,151.2,163.6,South-West Montreal,45.468104,-73.591998
Condominium,288900,1200,288500,244500,151.5,150.5,16,"219-11, rue Charlevoix Montreal",2012,515000,510000,20120316,2,2,3,149.3,250600,,149.7,3,301300,366400,150.3,161.5,South-West Montreal,45.480948,-73.573306
Condominium,290800,1000,287900,245500,153,151.6,7,"2076, avenue de l'•À_glise Montreal",2012,225000,220000,20120507,2,1,5,149.8,253100,,150.3,56,303500,367600,151.3,161.2,South-West Montreal,45.463761,-73.591655
Condominium,290200,772,298500,247500,151.7,150.5,28,"230-3700, rue Saint-Antoine Ouest Montreal",2012,319000,305000,20121128,1,1,11,149,251000,,151.5,50,301300,365600,151,167.1,South-West Montreal,45.481381,-73.585813
Condominium,290800,828,287900,245500,153,151.6,1,"204-3770, rue Workman Montreal",2012,249000,240000,20120501,2,1,5,149.8,253100,,150.3,50,303500,367600,151.3,161.2,South-West Montreal,45.479242,-73.582927
Condominium,290600,1600,292200,245700,152.6,151.4,5,"795, avenue Laporte Montreal",2012,509000,506000,20120405,4,1,4,150,252400,2550,150.4,22,303100,368100,151.2,163.6,South-West Montreal,45.48037,-73.585842
Condominium,290600,818,292200,245700,152.6,151.4,8,"5-1928, rue le Ber Montreal",2012,,,20120408,2,1,4,150,252400,,150.4,15,303100,368100,151.2,163.6,South-West Montreal,45.479946,-73.553095
Condominium,291000,520,290300,247800,152.3,151,1,"902-400, de l'Inspecteur Montreal",2012,280000,275000,20120801,1,1,8,149.5,251900,,151.7,120,302300,366800,151.4,162.5,South-West Montreal,45.496313,-73.560727
Condominium,291000,485,290300,247800,152.3,151,31,"129-950, rue Notre-Dame Ouest Montreal",2012,,,20120831,1,1,8,149.5,251900,,151.7,120,302300,366800,151.4,162.5,South-West Montreal,45.49671,-73.562056
Condominium,290400,854,288500,247500,151.8,150.8,4,"7-6545, rue Laurendeau Montreal",2012,222000,217000,20120704,2,1,7,149.7,251100,,151.5,89,301900,367300,151.1,161.5,South-West Montreal,45.45394,-73.589503
Condominium,296800,685,305300,248600,155.7,155.2,22,4-313 Bourgeoys Montreal,2013,219000,210000,20131222,2,1,12,154.7,257600,,152.2,270,310700,379600,154.4,170.9,South-West Montreal,45.479918,-73.552559
Condominium,291000,800,290300,247800,152.3,151,29,"2221, rue Wellington Montreal",2012,249000,245000,20120829,1,1,8,149.5,251900,,151.7,120,302300,366800,151.4,162.5,South-West Montreal,45.47612,-73.560278
Condominium,291000,800,290300,247800,152.3,151,1,"202-4300, rue Saint-Ambroise Montreal",2012,,,20120801,1,1,8,149.5,251900,,151.7,89,302300,366800,151.4,162.5,South-West Montreal,45.473731,-73.582071
Condominium,210700,,202200,175400,112.2,110.2,18,2330 Rue Centre #2 Montreal,2006,129000,125000,20060418,1,1,4,107.7,185600,,107.4,24,220600,264300,109.6,113.2,South-West Montreal,45.480212,-73.566238
Condominium,294700,587,306900,247900,154.7,153.8,12,"715-680, rue de Courcelle Montreal",2013,,,20130312,1,1,3,152.8,255900,,151.8,270,307900,374900,153.3,171.8,South-West Montreal,45.474584,-73.593469
Condominium,291800,938,288300,248100,152.7,151.5,7,"5-5160, rue Sainte-Ambroise Montreal",2012,,,20120607,2,1,6,150.2,252600,,151.9,24,303300,368600,151.8,161.4,South-West Montreal,45.468088,-73.591993
Condominium,291200,977,302400,248900,151.9,150.8,7,"202-2625, rue St-Jacques Ouest Montreal",2012,279000,269000,20121007,2,1,10,149.4,251300,,152.4,120,301900,366600,151.5,169.3,South-West Montreal,45.48455,-73.578346
Condominium,296200,800,306200,249600,155.8,154.4,16,"514-4200, rue Saint-Ambroise Montreal",2013,280000,255000,20130416,1,1,4,152.9,257700,,152.8,90,309100,375200,154.1,171.4,South-West Montreal,45.474261,-73.581169
Condominium,291200,1040,302400,248900,151.9,150.8,1,"8-2438-C, rue de Ch•À_teauguay Montreal",2012,399000,399000,20121001,3,1,10,149.4,251300,1296,152.4,120,301900,366600,151.5,169.3,South-West Montreal,45.478821,-73.566996
Condominium,298300,645,311500,249700,156.8,156,30,"620-680, rue de Courcelle Montreal",2014,222500,242000,20140930,1,1,9,155,259400,,152.9,14,312300,380300,155.2,174.4,South-West Montreal,45.474584,-73.593469
Condominium,291200,904,302400,248900,151.9,150.8,22,"1600, rue d'Arcy McGee Montreal",2012,232000,227000,20121022,2,1,10,149.4,251300,,152.4,120,301900,366600,151.5,169.3,South-West Montreal,45.451897,-73.586424
Condominium,290400,1110,288500,247500,151.8,150.8,16,"201-1971, rue Centre Montreal",2012,299500,284000,20120716,2,1,7,149.7,251100,,151.5,41,301900,367300,151.1,161.5,South-West Montreal,45.482153,-73.563581
Condominium,290400,1550,308500,246600,151.1,150.8,18,"5769, rue Hadley Montreal",2013,389000,373000,20130118,4,1,1,150.5,250000,,151,180,301900,369300,151.1,172.7,South-West Montreal,45.460534,-73.592709
Condominium,291000,1289,290300,247800,152.3,151,28,"301-2655, rue Sainte Cun•À_gonde Montreal",2012,475000,465000,20120828,2,1,8,149.5,251900,,151.7,56,302300,366800,151.4,162.5,South-West Montreal,45.481281,-73.574869
Condominium,296200,900,306200,249600,155.8,154.4,20,"301-2109, rue Grand Trunk Montreal",2013,,,20130420,1,1,4,152.9,257700,,152.8,270,309100,375200,154.1,171.4,South-West Montreal,45.480217,-73.563435
Condominium,291000,1100,290300,247800,152.3,151,2,"2362, rue de Ch•À_teauguay Montreal",2012,339000,320000,20120802,2,1,8,149.5,251900,996,151.7,41,302300,366800,151.4,162.5,South-West Montreal,45.479514,-73.565858
Condominium,291000,1790,290300,247800,152.3,151,13,"8-1840, rue Mullins Montreal",2012,,,20120813,4,2,8,149.5,251900,,151.7,31,302300,366800,151.4,162.5,South-West Montreal,45.481197,-73.560959
Condominium,299100,957,304000,249700,158.1,156.8,1,"162-855, rue Irene Montreal",2013,379000,367000,20130601,2,2,6,155.2,261500,,152.9,300,313900,380800,155.6,170.2,South-West Montreal,45.481086,-73.585839
Condominium,298300,870,309200,250600,156.4,155.8,23,"300-2324, rue Mullins Montreal",2013,,,20130723,2,1,7,155.2,258700,,153.4,180,311900,380800,155.2,173.1,South-West Montreal,45.478741,-73.563799
Condominium,290200,486,298500,247500,151.7,150.5,21,"105-1967, rue Centre Montreal",2012,169000,165000,20121121,1,1,11,149,251000,,151.5,90,301300,365600,151,167.1,South-West Montreal,45.482196,-73.563536
Condominium,296200,897,306200,249600,155.8,154.4,5,"4-2469, rue Knox Montreal",2013,240000,230000,20130405,2,1,4,152.9,257700,,152.8,120,309100,375200,154.1,171.4,South-West Montreal,45.477111,-73.564515
Condominium,291200,540,302400,248900,151.9,150.8,12,"669-855, rue Ir•À_ne Montreal",2012,259000,255000,20121012,1,1,10,149.4,251300,,152.4,65,301900,366600,151.5,169.3,South-West Montreal,45.481086,-73.585839
Condominium,292300,1260,305800,247100,152.1,152.2,10,"331-2801, rue Centre Montreal",2013,350000,342500,20130210,,2,2,152.3,251600,,151.3,180,304700,373700,152.1,171.2,South-West Montreal,45.477141,-73.571863
Condominium,299100,655,304000,249700,158.1,156.8,21,"202-96, rue Bourget Montreal",2013,242000,239000,20130621,1,1,6,155.2,261500,,152.9,270,313900,380800,155.6,170.2,South-West Montreal,45.477707,-73.577958
Condominium,291200,813,302400,248900,151.9,150.8,20,"4-1932, rue Le Ber Montreal",2012,264500,245000,20121020,2,1,10,149.4,251300,,152.4,38,301900,366600,151.5,169.3,South-West Montreal,45.479946,-73.553095
Condominium,290200,980,304600,247000,151.2,150.7,3,"3-6771, boulevard de la Verendrye Montreal",2012,235000,230000,20121203,2,1,12,150,250100,,151.2,74,301700,368100,151,170.5,South-West Montreal,45.451865,-73.585985
Condominium,290200,1186,298500,247500,151.7,150.5,2,"201-251, rue Saint-Augustin Montreal",2012,,,20121102,2,2,11,149,251000,,151.5,43,301300,365600,151,167.1,South-West Montreal,45.477957,-73.58135
Condominium,290200,880,304600,247000,151.2,150.7,29,"2004, rue de Paris Montreal",2012,379000,371000,20121229,2,2,12,150,250100,1008,151.2,90,301700,368100,151,170.5,South-West Montreal,45.479071,-73.559747
Condominium,298100,919,304700,250600,156.2,155.7,11,"203-2835, rue Saint-Charles Montreal",2013,285000,285000,20130811,1,1,8,155.1,258400,,153.4,270,311700,380600,155.1,170.6,South-West Montreal,45.477503,-73.572856
Condominium,290200,,304600,247000,151.2,150.7,16,"1-634, rue Saint-Philippe Montreal",2012,220000,207500,20121216,2,1,12,150,250100,,151.2,55,301700,368100,151,170.5,South-West Montreal,45.476576,-73.587496
Condominium,290200,850,298500,247500,151.7,150.5,14,"304-3770, rue Workman Montreal",2012,265900,253000,20121114,2,1,11,149,251000,,151.5,28,301300,365600,151,167.1,South-West Montreal,45.479242,-73.582927
Condominium,296200,1600,306200,249600,155.8,154.4,24,"783, avenue Laporte Montreal",2013,,,20130424,3,1,4,152.9,257700,,152.8,12,309100,375200,154.1,171.4,South-West Montreal,45.480227,-73.585736
Condominium,290200,575,298500,247500,151.7,150.5,16,"202- 251, rue Saint-Augustin Montreal",2012,219000,207000,20121116,1,1,11,149,251000,,151.5,6,301300,365600,151,167.1,South-West Montreal,45.477957,-73.58135
Condominium,294700,1093,306900,247900,154.7,153.8,19,"102-94, rue Bourget Montreal",2013,,399000,20130319,2,1,3,152.8,255900,2354,151.8,120,307900,374900,153.3,171.8,South-West Montreal,45.477756,-73.57825
Condominium,296200,843,306200,249600,155.8,154.4,15,"274-855, rue Ir•À_ne Montreal",2013,366800,354000,20130415,2,1,4,152.9,257700,,152.8,22,309100,375200,154.1,171.4,South-West Montreal,45.481086,-73.585839
