,MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
1905,10321391,,2414.0,463.00,,,3420.0
1906,12608104,1729.76,4477.0,942.00,,,3425.51
1907,20636289,,2402.0,505.00,,,3429.0
1908,13696766,1627.0,4647.0,833.00,,,3430.0
1909,22999762,,2451.0,489.00,,,3430.4
1910,22450253,1750.0,3787.0,731.00,,,3431.0
1911,23601043,2310.0,4011.0,741.00,,,3433.0
1912,9888873,,2790.0,577.00,,,3437.0
1913,13203153,,3716.0,788.00,,,3438.0
1914,19184668,,3040.0,581.00,,,3440.0
1915,23813174,,4005.0,400.00,,,3440.15
1916,27568389,,1.0,2.00,,,3448.0
1917,25481073,1647.0,6174.0,1307.00,,,3450.0
1918,23135326,,5965.0,1142.00,,,3451.0
1919,22527727,,3550.0,625.00,,,3455.22
1920,14331621,,4020.0,869.00,,,3457.0
1921,27705975,,3334.0,698.00,,,3467.0
1922,9731679,,2586.0,508.00,,,3468.0
1923,14149937,,223.0,,,,3474.0
1924,9999345,,2380.0,467.00,,,3476.0
1925,19191900,,2907.0,628.00,,,3481.0
1926,17564541,,4269.0,908.00,,,3481.0
1927,9124556,,4010.0,853.00,,,3483.0
1928,28663100,,4858.0,773.00,183000.0,285200.0,3486.0
1929,26704991,,2731.0,561.00,,,3487.0
1930,18399770,1075.0,2434.0,501.00,,,3487.0
1931,27687024,,1943.0,390.00,,,3487.51
1932,10262422,,3077.0,656.00,,,3488.58
1933,16141706,,6233.0,652.00,,,3494.0
1934,16157112,,4210.0,895.00,,,3497.0
1935,10331065,,3502.0,708.00,,,3498.0
1936,25711902,,2503.0,509.00,,,3498.27
1937,13204788,,1969.0,387.00,,,3500.0
1938,27667030,2422.86,3656.0,640.00,,,3500.0
1939,19231239,1300.0,4100.0,700.00,,,3500.0
1940,20706446,,4010.0,760.00,,,3500.0
1941,16550797,,2375.0,497.00,,,3500.42
1942,22590930,,6657.0,1087.00,,,3500.42
1943,20475094,,7908.0,747.00,,,3510.0
1944,10589723,,,,,,3510.0
1945,28889936,,3075.0,743.00,,,3513.0
1946,21151038,,2602.0,541.00,,,3514.0
1947,19532385,,4931.0,909.00,,,3515.17
1948,24792236,,2464.0,516.00,,,3516.57
1949,19873520,,1968.0,414.00,,,3519.45
1950,12476532,,2251.0,445.00,,,3519.8
1951,27658176,,5588.0,484.00,,,3520.0
1952,15576079,,2287.0,479.00,,,3524.0
1953,27235684,3132.0,5250.0,780.00,,,3525.0
1954,12701498,,4312.0,916.00,,,3528.0
1955,22981835,,2678.0,537.00,,,3533.0
1956,22981721,,2275.0,461.00,,,3533.0
1957,21401540,,2743.0,543.00,,,3539.0
1958,23681059,2271.1829,4262.0,917.00,189000.0,338600.0,3540.0
1959,21287419,,14511.0,2904.00,,,38264.58811
1960,21348532,,3139.0,661.00,,,3555.0
1961,23929638,,5609.0,1040.00,,,3555.0
1962,13488167,,3772.0,601.00,,,3561.78
1963,14007817,,8048.0,1797.00,,,3561.78
1964,15424098,,4735.0,987.00,,,3562.0
1965,10538898,,4305.0,885.00,,,3562.5
1966,23879146,,3320.0,683.00,,,3565.01
1967,28956121,1200.0,3442.0,685.00,,,3580.08
1968,13474239,,2431.0,500.00,,,3581.15
1969,17294718,1187.0,3244.0,298.00,,,3586.0
1970,18572757,,3271.0,676.00,,,3590.8
1971,19702231,,2124.0,437.00,,,3595.15
1972,11246064,,3431.0,710.00,,,3596.0
1973,26772638,,5017.0,1171.00,,,3599.13
1974,9385480,1050.0,2030.0,387.00,,,3600.0
1975,17673226,,2500.0,407.00,,,3600.0
1976,12128639,,3065.0,603.00,,,3600.0
1977,26417793,,3320.0,705.00,,,3600.0
1978,28768175,2320.0,3529.0,785.00,,,3600.0
1979,14005192,,3744.0,711.00,,,3600.0
1980,26549183,,4385.0,918.00,,,3600.0
1981,18981190,4000.0,5201.0,957.00,,,3600.0
1982,18559161,,2766.0,600.00,,,3600.0
1983,14749917,,2398.0,499.00,,,3600.5
1984,12343757,,2750.0,559.00,,,3600.53
1985,23071972,,3748.0,771.00,,,3600.53
1986,10218833,,3271.0,643.00,,,3610.0
1987,26638030,,4300.0,908.00,,,3614.28
1988,28312629,,2784.0,581.00,,,3616.0
1989,26922033,,4561.0,986.00,,,3619.0
1990,9337273,,3970.0,798.00,,,3619.0
1991,19349909,2158.0,4036.0,750.00,,,3622.0
1992,16076816,,4350.0,921.00,,,3622.0
1993,21273439,,2322.0,457.00,,,3628.0
1994,13433442,,2563.0,522.00,,,3630.0
1995,23292140,,4518.0,833.00,,,3635.0
1996,17369004,,2385.0,456.00,,,3636.0
1997,20400783,,2708.0,529.00,,,3640.35
1998,22282133,,3370.0,737.00,,,3642.0
1999,22296803,,2558.0,503.00,,,3644.0
2000,24646161,,2829.0,460.00,,,3649.0
2001,11032773,752.0,1521.0,288.00,,,3650.0
2002,26125964,,4501.0,954.00,,,3650.0
2003,13133950,,2389.0,901.00,,,3651.12
2004,10370592,,4146.0,778.00,,,3654.0
2005,16719006,1460.0,4469.0,827.00,,,3657.0
2006,14287659,,3889.0,827.00,,,3658.65
2007,14184871,2100.0,3052.0,628.00,,,3660.0
2008,25535177,10980.0,21582.0,2150.00,,,3660.0
2009,22405911,,10857.0,2244.00,,,3662.0
2010,9146337,,74807.0,3837.00,991100.0,1655900.0,39513.20051
2011,14865298,,3978.0,807.00,,,3671.57
2012,14414168,1566.0,5497.0,679.00,,,3677.0
2013,20752375,,2800.0,428.00,,,3680.0
2014,27647067,,5450.0,1128.00,,,3681.0
2015,19303560,,3828.0,692.00,,,3682.0
2016,23590081,,2937.0,575.00,,,3683.41
2017,9335899,,3188.0,623.00,,,3685.0
2018,23455589,,3528.0,1.00,,,3690.0
2019,19546098,,4051.0,768.00,,,3695.0
2020,22065343,,4652.0,989.00,,,3696.33
2021,25814215,,,,,,3697.5
2022,22202611,2527.0,4899.0,1055.00,,,3701.71
2023,11516800,,6475.0,1370.00,,,3706.01
2024,15306336,2176.0,4785.0,808.00,,,3711.72
2025,21471022,,,,,,3713.55
2026,9248038,1350.87,3.0,3.00,,,3715.7
2027,12902380,1350.87,8.0,3.00,,,3715.7
2028,17454825,,3427.0,754.00,,,3720.0
2029,23933521,,3537.0,748.00,,,3720.0
2030,20930769,,2248.0,442.00,,,3722.0
2031,9890595,767.5,1932.0,414.00,,,3730.0
2032,27381894,668.0,1414.0,291.00,,,3731.5
2033,10672825,,4536.0,1009.00,,,3734.97
2034,25618842,,3412.0,726.00,,,3735.0
2035,13882798,,3715.0,871.00,,,3736.15
2036,27192237,,2204.0,434.00,,,3741.0
2037,22210430,,3609.0,763.00,,,3742.0
2038,19670467,,4347.0,924.00,,,3742.0
2039,10006251,1536.0,2783.0,547.00,,,3742.61
2040,28882893,,2820.0,541.00,,,3750.0
2041,24934964,,2994.0,627.00,,,3750.0
2042,9085751,,3012.0,578.00,,,3750.0
2043,24000505,,3049.0,620.00,,,3750.0
2044,28448286,,4546.0,866.00,,,3750.0
2045,15997947,,4802.0,1019.00,,,3750.0
2046,22417874,,4047.0,859.00,219500.0,287400.0,3750.0
2047,22143557,,2847.0,575.00,,,3750.15
2048,15032486,,3600.0,747.00,,,3750.15
2049,16523450,,2856.0,564.00,,,3750.15
2050,17867447,,3673.0,690.00,,,3758.0
2051,12338412,,3075.0,607.00,,,3760.91
2052,17463401,2800.0,3120.0,640.00,178400.0,203100.0,3765.0
2053,19256519,2400.0,4188.0,1001.00,,,3772.0
2054,26255093,,4083.0,574.00,,,3773.0
2055,9763742,4242.0,5678.0,507.00,,,3775.0
2056,23967760,,2819.0,590.00,,,3777.0
2057,10392862,,2053.0,392.00,,,3778.0
2058,13471815,,4235.0,900.00,,,3780.0
2059,27726025,,4276.0,900.00,,,3780.0
2060,21287027,,4779.0,1016.00,,,3780.0
2061,28919000,,1.0,814.00,,,3780.29
2062,24975489,822.0,2856.0,627.00,,,3780.29
2063,17001702,,3073.0,647.00,,,3780.29
2064,22681907,,3815.0,812.00,,,3780.29
2065,27076228,,1.0,1.00,,,3783.51
2066,24109973,1400.38,1.0,1.00,,,3783.51
2067,15602986,,3177.0,665.00,,,3784.0
2068,19386230,1192.96,3799.0,855.00,,,3784.59
2069,19060981,,4600.0,905.00,,,3787.82
2070,26302039,,5315.0,1028.00,,,3788.9
2071,28088567,,4220.0,911.00,,,3789.0
2072,28318657,,2452.0,470.00,,,3796.0
2073,27290224,,6601.0,490.00,,,3796.0
2074,27117769,,5013.0,990.00,,,3797.0
2075,12728830,,4285.0,958.00,,,3797.2
2076,27396370,,1866.0,396.00,,,3799.66
2077,18759027,,2509.0,614.00,,,3800.0
2078,23298877,,4952.0,991.00,,,3800.0
2079,11542837,,1341.0,139.00,,,3807.19
2080,28791336,1845.0,6267.0,1221.00,,,3813.0
2081,19254170,,3594.0,604.00,,,3815.0
2082,14093675,,3371.0,631.00,,,3821.6
2083,16085124,,3796.0,735.00,,,3823.0
2084,22990941,1499.7,4434.0,862.00,,,3824.95
2085,13715610,,3473.0,687.00,,,3825.0
2086,28528763,,4970.0,1122.00,,,3825.0
2087,10577982,,5490.0,1163.00,,,3827.0
2088,28657354,,3607.0,736.00,,,3833.24
2089,15724745,,3292.0,675.00,,,3837.0
2090,14809274,,4580.0,950.00,,,3839.0
2091,25689225,,30526.0,1677.00,,,3841.0
2092,24629078,,3032.0,650.00,,,3842.72
2093,10795598,,5321.0,1029.00,,,3842.72
2094,16060017,,2336.0,473.00,,,3845.95
2095,19209972,,7172.0,1281.00,,,3862.0
2096,24103173,,,,,,3866.4
2097,18871630,,6579.0,1317.00,287700.0,511800.0,3871.0
2098,9379520,,28014.0,1683.00,,,3872.85
2099,19150982,,5353.0,1107.00,,,3874.0
2100,9184092,,,,,,3875.0
2101,11418048,,3713.0,690.00,,,3876.0
2102,19290544,,2800.0,428.00,,,3881.0
2103,23892610,,44524.0,2252.00,261800.0,1225200.0,3885.0
2104,25293198,1463.0,4852.0,1016.00,,,3886.85
2105,15852506,,2304.0,457.00,,,3888.0
2106,24200640,,2464.0,481.00,,,3890.0
2107,11349949,802.0,938.0,165.00,,,3898.0
2108,19735406,822.0,1033.0,182.00,,,3898.0
2109,21086571,841.0,1062.0,187.00,,,3898.0
2110,20418352,844.0,1092.0,192.00,,,3898.0
2111,28487087,1440.0,2636.0,1000.00,,,3898.0
2112,22527395,,2557.0,536.00,,,3899.76
2113,21289607,,3883.0,755.00,,,3900.0
2114,10229387,,2609.0,549.00,153600.0,171900.0,3900.0
2115,22142350,,4288.0,908.00,,,3900.0
2116,18999127,,4088.0,842.00,,,3914.83
2117,15981658,,2532.0,532.00,,,3926.67
2118,20396071,,2846.0,546.00,,,3939.0
2119,9779676,,3018.0,613.00,,,3944.0
2120,16562168,,1782.0,355.00,,,3948.2
2121,11900533,,4471.0,1033.00,,,3950.36
2122,22720115,1344.0,4354.0,926.00,,,3952.0
2123,25131892,,4819.0,787.00,,,3954.66
2124,16069254,,3822.0,786.00,,,3955.74
2125,12263590,,3847.0,866.00,157100.0,350900.0,3956.0
2126,24934055,,4654.0,862.00,,,3960.0
2127,16927000,,3261.0,706.00,,,3960.04
2128,12260574,,8543.0,445.00,,,3960.04
2129,18225047,,2343.0,456.00,,,3968.65
2130,23060611,668.0,897.0,185.00,,,3975.0
2131,24769642,,3816.0,810.00,,,3976.0
2132,19506810,2350.0,9112.0,1041.00,,,3976.5
2133,23363325,,5042.0,1072.00,,,3982.65
2134,18329333,,6404.0,1348.00,,,3984.8
2135,11085709,,4075.0,866.00,,,3990.0
2136,23368382,,4378.0,830.00,,,3990.0
2137,19602291,960.0,2173.0,458.00,,,3991.26
2138,16880613,,5988.0,581.00,,,3992.0
2139,23394166,,2830.0,601.00,,,3996.0
2140,11408475,,4310.0,852.00,,,3997.0
2141,10227239,,2030.0,399.00,,,3998.0
2142,11019915,,2105.0,437.00,,,3999.87
2143,28933954,,2898.0,609.00,,,3999.87
2144,9696571,,2967.0,589.00,,,3999.87
2145,10391278,,3735.0,782.00,,,3999.87
2146,9380575,1428.37,8309.0,1245.00,,,3999.87
2147,12772955,1163.0,,,,,30.19
2148,9444229,,1464.0,313.00,,,325.82325299999997
2149,28778946,1242.0,3196.0,277.00,183500.0,134800.0,555.9444
2150,18589364,1579.0641299999997,2680.0,577.00,,,3232.39917
2151,13183708,,3886.0,837.00,270400.0,232800.0,3233.4755599999994
2152,14810849,,9567.0,1977.00,,,3238.85751
2153,15513299,,1860.0,385.00,,,3000.0
2154,12309159,,2351.0,462.00,,,3000.0
2155,15246504,2400.0,3250.0,665.00,,,3000.0
2156,15818901,,3583.0,754.00,,,3000.0
2157,22506660,,4122.0,437.00,,,3000.0
2158,22091251,1524.0,4150.0,880.00,,,3000.0
2159,23455313,,4652.0,974.00,,,3000.0
2160,20915508,,5869.0,1251.00,,,3000.0
2161,21308521,,7124.0,1377.00,,,3000.0
2162,16312530,,0.0,0.00,,,3000.0
2163,15832637,,3722.0,806.00,,,3006.0
2164,15365916,,1853.0,401.00,111800.0,87200.0,3008.5
2165,19212408,,4214.0,949.00,,,3009.0
2166,23696046,,7986.0,1685.00,,,3239.9339
2167,20266620,,3326.0,687.00,140200.0,244800.0,3017.0
2168,22979441,,3926.0,873.00,,,3018.0
2169,13448740,,3592.0,710.00,170200.0,259800.0,3025.0
2170,13972043,,3882.0,864.00,,,3028.0
2171,21589843,,2662.0,544.00,90900.0,231700.0,3261.4617
2172,15941367,,3693.0,705.00,121400.0,271700.0,3266.736011
2173,23311180,,2206.0,446.00,,,3038.0
2174,10270783,,3633.0,812.00,,,3038.0
2175,25320590,2700.0,,,,,3038.0
2176,16230197,,0.0,0.00,389200.0,908600.0,3273.30199
2177,18717545,,2914.0,803.00,,,3040.0
2178,21825765,1220.0,3876.0,629.00,,,3287.402699
2179,18289046,,6535.0,1396.00,470600.0,443800.0,3289.4478400000003
2180,9818730,4457.3,6029.0,1180.00,,,3050.5
2181,12690351,1481.83,3014.0,524.00,,,3062.3
2182,22301044,,22387.0,7286.00,556500.0,1720500.0,30716.0
2183,15688734,1164.0,3168.0,654.00,,,3076.0
2184,15134632,,2800.0,602.00,,,3080.0
2185,17793924,1300.0,6072.0,1246.00,216200.0,581000.0,3326.0451
2186,20429233,,47003.0,3498.00,,,3334.65622
2187,26932771,,3420.0,664.00,,,3335.947888
2188,26277837,,3747.0,780.00,,,3092.0
2189,27230806,37910.49,21536.0,4561.00,,,31893.47
2190,13973948,700.0,9853.0,1711.00,,,3100.0
2191,24874553,,3247.0,714.00,,,3354.0312400000003
2192,25779802,,3743.0,833.00,,,3112.0
2193,20727334,,3345.0,744.00,,,3359.951385
2194,14083889,,107935.0,5314.00,,,33684.54866
2195,12306102,942.2,2212.0,457.00,,,3134.0
2196,18830880,2370.426058,5023.0,927.00,,,3383.09377
2197,8539583,,15812.0,1 (2010),,,31475.0
2198,14649974,1164.008146,3231.0,702.00,,,3394.9340599999996
2199,14535897,3150.0,3469.0,713.00,1.0,1.0,3150.0
2200,14194444,,2281.0,457.00,,,3153.0
2201,18630019,3444.0,7528.0,1532.00,,,3154.0
2202,9252095,,2820.0,540.00,82300.0,244800.0,3406.7743499999997
2203,15034074,,9634.0,1949.00,452700.0,720000.0,3407.8507400000003
2204,19561495,1068.0,2227.0,425.00,,,3163.0
2205,18219898,,3817.0,723.00,126000.0,280000.0,3419.69103
2206,25952908,2610.0,,,,,3176.0
2207,18944028,,5370.0,1591.00,,,3440.14244
2208,19629124,2464.0,10800.0,2475.00,,,3200.0
2209,23450439,,2425.0,534.00,93200.0,216900.0,3200.0
2210,20330723,,0.0,0.00,,,3204.0
2211,11954847,1352.0,3185.0,676.00,,,3206.0
2212,9864291,,4970.0,913.00,,,3207.0
2213,18905850,,15045.0,1121.00,,,3213.0
2214,22588210,,3653.0,718.00,116200.0,300000.0,3216.0
2215,18032163,,3189.0,659.00,,,3476.7397
2216,25067824,,5200.0,1075.00,193900.0,475900.0,3478.8924799999995
2217,28240461,1697.4670299999998,5174.0,1180.00,,,3479.96887
2218,19259987,,3267.0,709.00,,,3230.0
2219,10651758,,3798.0,852.00,,,3230.0
2220,13342185,1253.0,2391.0,500.00,81300.0,185200.0,3240.0
2221,16162708,566.18114,1382.0,301.00,,,34903.560335
2222,20072079,,5102.0,1579.00,235000.0,418600.0,3498.2675
2223,18481552,4000.0,5577.0,1100.00,,,3250.0
2224,23659852,1800.0,3635.0,783.00,,,3253.0
2225,14287021,,3096.0,705.00,195700.0,239000.0,3511.1841799999997
2226,16757524,1280.0,3048.0,652.00,116600.0,258300.0,3260.0
2227,10991974,2294.0,3268.0,676.00,,,3262.5
2228,20698630,1250.0,2579.0,530.00,62300.0,256100.0,3524.6390549999996
2229,13834170,,2461.0,512.00,183400.0,164300.0,3525.1772499999997
2230,23681536,1567.2238399999999,2352.0,459.00,,,3535.9411499999997
2231,14850170,,1985.0,137.00,470600.0,769200.0,3288.0
2232,24903490,,3413.0,729.00,,,3543.47588
2233,14776636,,972.0,181.00,,,3549.93422
2234,23719698,2694.0,6159.0,644.00,214500.0,571600.0,3298.0
2235,19063084,1119.4456,2539.0,560.00,,,3558.54534
2236,25513734,,2393.0,253.00,,,3561.7745099999997
2237,20374646,,3173.0,696.00,,,3300.0
2238,14479907,,10574.0,515.00,,,3315.0
2239,25764902,,10574.0,515.00,,,3315.0
2240,11497477,,3676.0,800.00,194500.0,255600.0,3325.0
2241,10697085,,2960.0,598.00,,,3584.3786999999998
2242,15223406,,4049.0,901.00,,,3584.3786999999998
2243,17828556,4391.6712,3480.0,330.00,,,3591.9134299999996
2244,21058577,,3500.0,900.00,,,3330.0
2245,10365189,,3557.0,699.00,87900.0,303500.0,3332.0
2246,18382441,,4711.0,677.00,132400.0,254400.0,3338.0
2247,17269367,,5526.0,1100.00,,,3600.5245499999996
2248,17543247,,4090.0,870.00,,,334.8
2249,12838455,,3012.0,532.00,77000.0,242400.0,3603.75372
2250,11864560,,8392.0,1735.00,,,3341.0
2251,28296037,,6783.0,1357.00,268200.0,556100.0,3608.05928
2252,14472537,,10410.0,2152.00,,,3612.36484
2253,17700701,,2250.0,442.00,93500.0,154000.0,3355.0
2254,12705825,3700.0,4509.0,954.00,152900.0,397100.0,3358.0
2255,19574335,748.0,2480.0,532.00,,,3360.0
2256,24205543,6723.0,4499.0,979.00,,,3360.0
2257,22013832,,5400.0,1008.00,,,3360.0
2258,11718560,2432.0,3841.0,817.00,159200.0,300300.0,3360.0
2259,26049057,,19756.0,1011.00,,,3627.4343
2260,27953680,,3720.0,773.00,109700.0,320800.0,3374.0
2261,12568036,,3947.0,842.00,162500.0,319100.0,3644.65654
2262,26387323,,2607.0,614.00,,,3389.0
2263,17625888,,3478.0,666.00,54400.0,309600.0,3657.5732199999998
2264,11511951,,5090.0,974.00,,,3399.0
2265,26392077,2700.0,4062.0,872.00,,,3403.0
2266,13627528,910.0,2050.0,407.00,,,34067.0
2267,24783430,,7875.0,594.00,59800.0,294400.0,3672.64268
2268,19583865,,3507.0,781.00,,,3410.0
2269,16596432,,3807.0,752.00,174500.0,282700.0,3415.0
2270,21350914,353.05591999999996,1.0,1.00,,,3681.899634
2271,24199001,,5874.0,1170.00,273700.0,469800.0,3682.33019
2272,24333238,,6656.0,686.00,,,3689.86492
2273,25104114,2460.0,5044.0,931.00,127100.0,385100.0,3420.0
2274,12432562,,16745.0,831.00,184300.0,323200.0,3420.0
2275,9402950,,3467.0,669.00,132900.0,227200.0,3420.0
2276,22056463,,6606.0,1495.00,,,3426.0
2277,11527157,,5948.0,1263.00,,,3432.0
2278,27718148,,3966.0,816.00,,,3434.0
2279,23978376,,1.0,1084.00,,,3444.0
2280,28124131,,2755.0,573.00,,,3459.0
2281,17912047,,5409.0,1082.00,145500.0,493100.0,3728.722599
2282,20823355,1700.0,5337.0,1187.00,415800.0,259400.0,3729.5837109999998
2283,19017264,,7817.0,1683.00,259900.0,717900.0,3729.69135
2284,12423520,,3683.0,596.00,155600.0,135700.0,3729.69135
2285,20559996,,6428.0,921.00,173700.0,377600.0,3739.055943
2286,23926850,2808.0,2857.0,605.00,,,3473.0
2287,15925965,,10490.0,402.00,,,3475.0
2288,27186889,,3589.0,745.00,128900.0,315300.0,3750.1427599999997
2289,24394391,4657.5,4787.0,946.00,162200.0,379400.0,3485.0
2290,24240098,,3050.0,386.00,158700.0,73400.0,3485.0
2291,14938636,,5362.0,1100.00,,,3487.5
2292,25749032,,11715.0,2347.00,513200.0,926400.0,3757.67749
2293,23646370,2100.0,2332.0,531.00,,,3762.9518009999997
2294,19805363,,2965.0,310.00,,,3500.0
2295,14033283,,2436.0,462.00,112200.0,140900.0,3500.0
2296,19890637,,10490.0,1.00,,,3500.0
2297,28642293,,3385.0,651.00,123700.0,229700.0,3503.0
2298,17383711,,58196.0,3040.00,841400.0,958100.0,37736.188258999995
2299,24714748,,4651.0,915.00,188100.0,361900.0,3506.0
2300,11843526,,11504.0,2603.00,516300.0,1057500.0,3780.2816799999996
2301,20178895,,1.0,1.00,,,3510.0
2302,25361052,,5094.0,1094.00,283500.0,380400.0,3510.0
2303,19583991,,2539.0,501.00,102800.0,176500.0,3513.0
2304,14885521,,2030.0,416.00,150100.0,101900.0,3792.014331
2305,23771914,,2377.0,535.00,,,3526.0
2306,14914846,,3219.0,867.00,,,3526.0
2307,21394571,2752.0,10221.0,2339.00,,,3550.0
2308,22302930,2418.0,3749.0,713.00,,,3558.0
2309,21064023,,3781.0,699.00,,,3831.9483999999998
2310,12635031,,4500.0,934.00,203400.0,378100.0,3840.55952
2311,27742498,,2348.0,403.00,,,3847.0178599999995
2312,11305647,1249.68879,3391.0,730.00,,,3851.32342
2313,23552402,,4511.0,989.00,,,3573.0
2314,9259206,,4151.0,771.00,,,3578.0
2315,19198295,,4248.0,817.00,,,3582.15
2316,16395234,,3577.0,800.00,,,3594.0
2317,20982920,,3536.0,727.00,,,3600.0
2318,24556771,1604.0,4897.0,885.00,,,3600.0
2319,28433878,,,,,,3600.0
2320,27301495,1267.0,2050.0,430.00,55200.0,192000.0,3600.0
2321,17871360,,5707.0,1207.00,190800.0,502300.0,3602.7
2322,16484252,,4697.0,1014.00,,,3612.0
2323,23366363,3500.0,4518.0,959.00,,,3615.0
2324,11155576,,2417.0,499.00,51900.0,239800.0,3615.0
2325,13521642,1321.5916419999999,5345.0,1535.00,,,3898.6845799999996
2326,18457877,,4845.0,1008.00,83300.0,458800.0,3899.76097
2327,27588140,,3088.0,650.00,172100.0,185400.0,3899.76097
2328,15065510,2821.0,3128.0,220.00,,,3635.0
2329,27909963,1300.0,2424.0,510.00,,,3636.0
2330,9972636,1117.0,2105.0,414.00,96900.0,132000.0,3658.65
2331,16646569,,4397.0,850.00,210500.0,293400.0,3939.5874
2332,17216380,,4448.0,1110.00,192400.0,358300.0,3943.8929599999997
2333,17624438,2055.9049,3418.0,636.00,174000.0,256500.0,3943.8929599999997
2334,27682315,2541.0,3822.0,804.00,174000.0,325500.0,3943.8929599999997
2335,14816992,,3637.0,743.00,,,3950.3513
2336,24087663,,2177.0,427.00,107500.0,134600.0,3674.8
2337,15745063,10.7639,5518.0,1138.00,282500.0,435500.0,3975.10827
2338,19532780,3581.7953639999996,8133.0,1749.00,554600.0,488500.0,3979.4138299999995
2339,10431408,,2132.0,389.00,,,3690.0
2340,22550111,,3708.0,781.00,,,3690.0
2341,28996130,3400.0,12727.0,2474.00,,,37383.0
2342,26474176,1490.046677,2346.0,447.00,88900.0,172100.0,3986.1950869999996
2343,26523131,2625.0,9036.0,1339.00,,,3986.94856
2344,11701278,,2415.0,507.00,,,3999.86524
2345,11775296,,2819.0,627.00,,,3999.86524
2346,21664676,2000.0,6096.0,1277.00,312100.0,463100.0,3999.86524
2347,23194683,2800.0,6096.0,1277.00,312100.0,463100.0,3999.86524
2348,19375336,,3150.0,632.00,170900.0,221100.0,3999.86524
2349,25726111,,5623.0,987.00,135300.0,634800.0,3999.86524
2350,17300280,,12662.0,815.00,40900.0,420200.0,3999.86524
2351,24164460,1557.53633,5296.0,906.00,,,3999.972879
2352,20298337,,3160.0,658.00,,,4004.1708
2353,22451479,,2478.0,500.00,,,3720.0
2354,13510567,,3700.0,790.00,214500.0,272100.0,4014.9347
2355,14684084,,7900.0,1697.00,295100.0,750100.0,3737.0
2356,12544963,1617.8,2697.0,536.00,,,4027.636102
2357,15100011,1577.9877399999998,2788.0,504.00,121800.0,214100.0,4027.636102
2358,24554516,,5017.0,992.00,,,4028.92777
2359,24264183,,5270.0,1090.00,219000.0,394300.0,3740.0
2360,23205593,2859.537674,2925.0,575.00,100500.0,226600.0,4038.6152799999995
2361,15166802,,2945.0,632.00,,,4045.07362
2362,14823738,1100.0,2149.0,422.00,80100.0,154900.0,3750.0
2363,10998418,1605.0,1316.0,254.00,,,3758.0
2364,27285650,,2396.0,511.00,157200.0,157700.0,3758.0
2365,25686126,4650.0048,4690.0,1055.00,178800.0,424900.0,4052.60835
2366,20163425,,4187.0,932.00,,,3777.0
2367,26084294,,3715.0,821.00,,,3778.0
2368,23820060,,4417.0,850.00,,,3780.0
2369,21616409,,1951.0,399.00,,,3781.0
2370,24195373,,4680.0,484.00,246100.0,,37820.0
2371,24526789,,10594.0,2185.00,,,3787.0
2372,22024622,,,,,,4079.5181
2373,15425054,1280.0,4380.0,853.00,,,3792.0
2374,14906219,,2629.0,491.00,,,3795.0
2375,9976997,,3473.0,673.00,,,3799.0
2376,17527175,912.5,3957.0,626.00,104400.0,317400.0,2701.0
2377,22768398,876.0,1.0,399.00,,,38084.0
2378,15923531,,14511.0,2905.00,,,38264.63
2379,16840237,,5882.0,843.00,,,38282.0
2380,18238598,1475.0,1378.0,262.00,22900.0,66700.0,3800.0
2381,13162146,,27285.0,1563.00,,921400.0,3809.0
2382,26988305,,2566.0,530.00,,,3813.0
2383,20444844,2663.0,3621.0,762.00,147200.0,302300.0,3819.0
2384,22397265,,4900.0,1050.00,,,3829.78
2385,27558400,,7800.0,725.00,,,4122.5737
2386,26074088,,2797.0,594.00,218400.0,126700.0,4124.726479999999
2387,28350786,1291.668,5392.0,1123.00,278400.0,413200.0,4133.3376
2388,15183892,5169.0,4786.0,846.00,,,3844.0
2389,21539175,4640.0,4457.0,946.00,,,3850.0
2390,11755822,3468.0,13142.0,2710.00,,,3850.0
2391,21709343,5169.0,4743.0,838.00,,,3856.0
2392,12764657,,4409.0,936.00,250500.0,293500.0,3859.0
2393,28214783,,3277.0,644.00,113000.0,243400.0,3861.0
2394,17645654,1148.0,2519.0,521.00,,,3869.0
2395,10040828,753.0,,,,,387.0
2396,18627882,,3786.0,800.00,,,3870.0
2397,26482692,,2532.0,505.00,77400.0,196400.0,3873.0
2398,9656577,1919.0,3561.0,737.00,,,4187.157099999999
2399,12857619,,5246.0,1079.00,180900.0,436400.0,3894.0
2400,16727538,,9602.0,2313.00,,,39769.0
